parent,address,distance,pname,importance,biz_ext,biz_type,cityname,type,photos,typecode,shopinfo,poiweight,childtype,adname,name,location,tel,shopid,id
B02F38JPVS,益田路6001号太平金融大厦4楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/dae1a3f2-bb52-4518-affa-4ab97ecca22b.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8a0a6a93448abe0963ae09e7e97da220'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cd052263ea1cbe0e993b642e332dde11'}]",090300,2,[],202,福田区,云杉医疗福田名医诊疗中心,"114.055552,22.542048",0755-83131515;4009655582,[],B0FFHGXNN3
[],中康路东梅公寓第一层南侧01号铺,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/69784a1b81bd6b18a941e65164cb8465'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/dadbc4ff582b42d44b0abd363c7a33bd'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/890d00865c84d4f05e7e85fd2d023373'}]",090202,2,[],[],福田区,正夫口腔(福田梅林店),"114.058662,22.567187",13392184225,[],B0FFKH8J3A
B02F38JHVA,松岗街道松涛社区宝利豪庭07,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/433d54e0f4a63b3b1336eaaf94b4c852'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5b54fd19a4e7c54a2b85c65c278308fe'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5bb90b2f26f46b11d0d8309834c30579'}]",090202,2,[],320,宝安区,河山口腔连锁(宝利天虹店),"113.851023,22.763870",0755-85254177,[],B0GKRHCGT2
B0FFGU48IG,西乡宝源路1009号广兴源互联网基地A区6栋101,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;卫生院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8f51426a1aa6cdfb0febe6d7a2a07762'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6e60ccdbaebcf7e15823c85d1afbb7c9'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/27ec61e002dfeb04e87f302e00934419.jpg'}]",090102,2,[],202,宝安区,宝安区中心医院福中福社区健康服务中心,"113.871241,22.562914",0755-29957666,[],B0G1F5MPQI
[],福永街道福海科技工业园1号1-3,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/30931538fa6a49ab5ed3bf79979fb036'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/10a92193f452b9e27dad20364d6ec5ed'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/26ecfaf0c55699da4cc5a26c4887cf56'}]",090202,2,[],[],宝安区,河山口腔连锁(福中店),"113.812774,22.674236",0755-85254177,[],B0G01HSDRT
B0FFF4K5GE,深南大道9030号沙河世纪假日广场A座201-207,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/17ee2f67e75b21f11a373ed44ded91c9'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b306981ca3610146909433489922b5ea'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/bc516b029005c4b68905888b4b2beaa1'}]",090202,2,[],202,南山区,正夫口腔(世界之窗旗舰店),"113.973403,22.538273",13392184225,[],B0G29ZN7TD
B02F309VI2,春风路桂都大厦一楼(向西村地铁站A2口步行120米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/7a1e9df1ff735fd32f30e5cb3b98078f.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/bda7176a335d74c1f71993d08fdfde3d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5382b885fd9578fe838a4e0284d61046'}]",090200,2,[],202,罗湖区,德正堂中医门诊部(罗湖店),"114.124924,22.537797",0755-25121305;18334913884,[],B0JA9MGLHG
[],龙岗街道南联社区吓岗鹏达商业街19号101,[],广东省,[],"{'cost': [], 'rating': '3.9'}",[],深圳市,医疗保健服务;专科医院;整形美容,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4465dea3ed9d76ec9ac40f214d10806a'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFJMQBQQ/comment/6a2b66bd7ace4f1b669ba2752db12a42_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c7e7dd47a1714aededf2e8f866d251a1'}]",090201,2,[],[],龙岗区,深圳素仁医疗美容门诊部,"114.266487,22.721330",0755-28503310,[],B0FFJMQBQQ
[],横岗街道六园路7号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;妇科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f26b18cc03013d030d67c0a151bf9bc5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2aaadea342841ed411c37e7c8d715066'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f3e677ab81d832ef2a61c3583f5e4775'}]",090209,2,[],[],龙岗区,深圳新锦华妇产医院,"114.193349,22.643830",0755-33113386;18594203135,[],B0FFJB6HJ6
B0FFFYPNHH,科苑路17号科兴科学园B栋B3单元601室,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0HACSUXVA/comment/7a347e1a5b7f76748080c4ef49b35f0a_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0HACSUXVA/comment/8de10f4e0460b2d9b1f0498368ebafa0_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0HACSUXVA/comment/39f972093d65da7e7a6d23f58dc894ff_2048_2048_80.jpg'}]",090202,2,[],202,南山区,乐莎莎口腔(科兴店),"113.944686,22.548949",0755-21883456;18027428598,[],B0HACSUXVA
B0FFG2CPRA,中洲控股金融中心A座19楼全层,[],广东省,[],"{'cost': [], 'rating': '3.5'}",[],深圳市,医疗保健服务;专科医院;整形美容,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/779b4b2d378b65d58191296cabf2c8d5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c10d5be316df3943b152aaeea1d1570f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b95bd64fa7a00fd534f6b98e2e12b101'}]",090201,2,[],202,南山区,深圳联合会美医疗美容诊所,"113.933357,22.517497",18948334665,[],B0H1OURKG2
B02F37VFLL,南头街道大汪山社区南山大道2040号百仕城大厦401,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1317677b3b71ea785feed5a1f3fd7693'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/134c0d4d184b2e956f13d75cfc8e8e5d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cca12d6502bf22f5de3d1c333bc9ffd1'}]",090202,2,[],202,南山区,正夫口腔(南山赛格旗舰店),"113.924938,22.529479",13392184225,[],B0FFJ9CC2Z
[],松岗街道溪头社区沙江路211号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/eadeadb10d5725b8000e80929d3ae298'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/78e5899e825bd9cf5112542f9ea91ae3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a6e50dea1db0e1b01a40098b2cf60a82'}]",090202,2,[],[],宝安区,河山口腔连锁(松岗地铁站店),"113.832929,22.773167",0755-85254177;0755-23318714,[],B0I6TYLSHJ
B02F37UQVL,深南大道泰然九路西喜年中心a座2501地铁C出口,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/97d812601c800543fab8960c7d155686'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4c7b68fbab5663850e492a05d52bb35e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c02c8b3f8f1a7c4bf0e4d447c1006576'}]",090202,2,[],202,福田区,深圳泰康拜博车公庙口腔门诊部,"114.023932,22.534592",4008500755,[],B0FFGL173A
B02F37U9JJ,粤海街道海珠社区文心五路33号海岸大厦西座501-505,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/eab07ee1a5dee66a70add20671e78aba'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e2c42e60cd247385dbd69575be9eef46'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/49ae5fd92c8816c9ca15501f0f90d2ff'}]",090202,2,[],202,南山区,希玛爱康健口腔(南山海岸城店),"113.936584,22.518302",0755-61302631,[],B0FFI5HC6D
B02F38MEBG,西乡街道固成社区固戍一路236号茶联大厦301,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/bbbe495e195b8287c391f4adb53f7cd8'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J0ZCC6UZ/comment/5180c9eb736a15b4ec22808f381a8393_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J0ZCC6UZ/headerImg/934add13b538eb42bfaeece659b8e844_2048_2048_80.jpg'}]",090202,2,[],202,宝安区,深圳华度口腔门诊部,"113.848509,22.596486",19129964756,[],B0J0ZCC6UZ
B0G0LCIOCQ,桃源街道福光社区留仙大道3288号宝能城(东区)G座H座J座地下1层9号商铺,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b47483a53c905f271080a6660b6c32c5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6c24ee90e337d87b0dba34190cc153ad'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/bf6781552b19ebb53836d8973c71b093'}]",090202,2,[],202,南山区,正夫口腔(西丽宝能城店),"113.997362,22.589802",13392184225,[],B0G21RAOUY
B02F37VPPH,西丽沙河西路3230号上沙河大厦,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;卫生院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/190b06cd4bf78e568ed3e0a05999f1d3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/aaf8eafafcc1381787a2daf778d9a771'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a4f7a3d828ec42711a3c02c9a1f9a37c'}]",090102,2,[],202,南山区,深圳市南山区医疗集团总部西丽社区健康服务中心,"113.954615,22.577516",0755-26620097;0755-26703457,[],B0FFF9ZBU2
[],福海街道塘尾社区万里路4-1号105,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/024202cef54f4c784bc57b6aeeab5a9a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/069f067464b487aa2eb5f27287c56608'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/80f91f2981f2ebc44a0f2ad81547c7b9'}]",090202,2,[],[],宝安区,河山口腔连锁(塘尾店),"113.812759,22.702860",0755-85254177,[],B0H0V71T5M
B0FFH6ZPX5,桂湾三路龙海商业广场北区(龙海家园10栋1层),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/be7daa8b752cb9248f1552c8b1c3704b'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/154508768ef9e2ee0f5b18327ede1a73.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0ef4c15d5b0943d7bfa112b3029011ca'}]",090000,0,[],201,南山区,龙海家园社区健康服务中心,"113.905909,22.535935",0755-86566694;0755-86727535,[],B0FFI94FWT
[],福永街道怀德社区怀德南路85号怀德峰景北园F座铺,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e7cdddaea5dfb276254ed20ca61c67ef'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7c560b299c9344fb260c030c97a939ef'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b51ff08ebdf6dc2dc0a61c36143fe8ff'}]",090202,2,[],[],宝安区,河山口腔连锁(怀德店),"113.819417,22.663702",0755-85254177,[],B0I2PHKTGH
[],民治街道民强社区水尾新村11栋101-301,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/a3e28372184e347aec09dbf54fecf079.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/d0479764413f7bbd7eea989506d922e4.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/79ded34a4c80ef1082dcd30e8468cbd6'}]",090202,2,[],[],龙华区,深圳润发口腔诊所,"114.038407,22.624848",18038105653,[],B0J25HS4DS
[],南园街道沙浦头西1012号一二层爱华路32号首层,[],广东省,[],"{'cost': '99.00', 'rating': '4.7'}",[],深圳市,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f57c04b2b35bce4bde5ad07fc15a8038'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/65b0f43ad481f43ff23cc11819eee940'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/fb8afd7b6b29f23568d03ee0330f013e'}]",090000,1,[],[],福田区,深圳有安康医院有限公司玖健门诊部(妇科),"114.091850,22.537069",18194015690,[],B0I6B7TM8F
B02F37UD0K,泽田路18号深圳市眼科医院内,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;眼科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/979d91ea92292f69e2bfd2a1240caf4c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1d810b3e901d8cf9d9a72e7e0b126163'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9ca1a3c512f4be34ae52f4b448220904'}]",090203,2,[],317,福田区,深圳市眼科医院门诊,"114.014367,22.546077",0755-23959600,[],B0FFHZMA5K
[],松岗街道红星社区松新北一巷1号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e92b680f195dd345c592800a0a6efc0a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5ebb1b314f64e7a0d016207eba3f24ac'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/270089d4ba2a961fb24c93515d8c4fdf'}]",090202,2,[],[],宝安区,深圳康尼雅口腔门诊部,"113.841606,22.766529",13380790275,[],B0FFG74FDA
[],粤海街道海珠社区海德三道天利中央广场A座4F,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/33af95df220ec03d8fbc0978c06ab256'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9bb5a269d0ede0a49e0257cc099db3f2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3f8897b96fbfeebc4ee6d8f0a4c3dc8c'}]",090300,2,[],[],南山区,深圳云杉汉林门诊部,"113.934402,22.519173",4009655582,[],B0H3ZUFB23
B02F37TZCA,福田街道福安社区金田路3037号金中环国际商务大厦6层主楼601-A裙楼603-B,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ee59d40bd15ee6dfc653cde29dbaef85'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b331a14f03b74014c7faff38d2476aaf'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b4b551221a0233e64dbe65dcb853139e'}]",090202,2,[],202,福田区,深圳新浩口腔医院,"114.062582,22.534164",17727915909,[],B0IRZ76WIG
B0FFHLKBGO,南山街道玉泉路西侧麒麟花园B区6号楼2A-205,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5375153f29b070f52fdec9cb2a71317e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6c24ee90e337d87b0dba34190cc153ad'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/bf6781552b19ebb53836d8973c71b093'}]",090202,2,[],202,南山区,正夫口腔(马家龙店),"113.928016,22.546000",13392184225,[],B0FFGFQOM7
B02F309PMV,巴登街14号滨江大厦F3层,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c4dadd8a8d0d3e8b0cec2beb0180f118'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/66fd4a63287f9993022b3c70f40441f3.jpg'}]",090300,2,[],202,福田区,深圳君鑫门诊部,"114.102270,22.538296",17512039120,[],B0IRFS7JWG
B02F37UK78,深南大道7006号万科富春东方大厦18层,[],广东省,[],"{'cost': [], 'rating': '4.5'}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4d76de91133d20eda7ffbae136554b09'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFKQ7RNC/comment/0b4057a8678529a88ebf714e8ae4e82a_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFKQ7RNC/comment/2e2740a85dc17d56c27026dcecad5e99_2048_2048_80.jpg'}]",090202,2,[],202,福田区,同步齿科·种植正畸口腔连锁(同创门诊),"114.025798,22.537373",4008550755,[],B0FFKQ7RNC
B02F37UGC3,渔农社区裕亨路38号裕亨花园裕亨大厦103,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,生活服务;生活服务场所;生活服务场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4855fd0c11e3c5caeb9d32d5806d2c6f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ede73927561ab31c3836d401fee75604'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KB473873/comment/178414db16825f0054190d9db28310ff_2048_2048_80.jpg'}]",070000,1,[],320,福田区,希玛爱康健口腔(福田口岸裕亨店),"114.072227,22.516880",0755-61302631,[],B0KB473873
B02F300853,桂园街道桂木园社区宝安南路2018号1-3层部分,[],广东省,[],"{'cost': [], 'rating': '4.4'}",[],深圳市,生活服务;美容美发店;美容美发店,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0I11U8OFL/headerImg/34eb56432a8600d82ed0001dbf92657a_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0I11U8OFL/comment/342a5dc14edd6c630bf37802789b7b79_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/95037bc0f9201203a7717d8a8da6253e'}]",071100,1,[],202,罗湖区,深圳九州医疗美容门诊部,"114.111180,22.544265",15338781557,[],B0I11U8OFL
B02F38JF90,布澜路29号深圳市第三人民医院,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8525f27e7da81248756f4216ad68e8d1'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFHG8M94/headerImg/037d53db6b723931a561a9bf11d0446e_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c8ccf1f358fb5138da9fec78a000b41e'}]",090101,2,[],317,龙岗区,深圳市第三人民医院门诊部,"114.129343,22.635359",[],[],B02F38PEIG
B0FFGS2QMD,桃源街道塘朗社区学苑大道1098号深圳大学总医院,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;综合医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2cda9c9accbbf4d766a720d4349483f7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2a77fea1f5cfb345a00f69cada92151b'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFKAVTYF/comment/2a96a2b91c6e15a635356610eb68a5c2_2048_2048_80.jpg'}]",090100,2,[],317,南山区,深圳大学总医院门诊部,"113.987615,22.594352",0755-21839888,[],B0FFKAVTYF
B0FFF2HORM,民塘路与金龙路交叉口书香门第·上河坊购物广场1006,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/49f28392bd94e50bb6398b3f1b9d019a'}]",090300,2,[],201,龙华区,深圳九味中医门诊部-上河坊总部,"114.047046,22.598654",0755-28131299,[],B0FFHB89R7
B02F300372,桂园街道笋岗东路3013号长虹大厦1-4楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0FFH0NE3H/comment/dc5e274f842a0937bb3bd5edc6114175_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFH0NE3H/comment/f6db59aae0c57e1434e0f2dbece89d33_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFH0NE3H/comment/da02913463e1146a317a092b2fe7f81e_2048_2048_80.jpg'}]",090202,2,[],202,罗湖区,深圳鹏程医院(口腔),"114.107577,22.554993",18948167896,[],B0FFH0NE3H
B02F37VXCI,福保街道新港社区福强路3004号中港城新钰阁新鼎阁新银阁4AL412-3L413,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;医疗保健服务场所;医疗保健服务场所,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0J2DSYDKQ/comment/5b4d219f3829d6df4ce9c9f4e80f849d_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J2DSYDKQ/comment/237d146d364bfc85ad5e4f0a64532661_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J2DSYDKQ/comment/526dccd8f364e1688d50a04e55845f25_2048_2048_80.jpg'}]",090000,1,[],202,福田区,同步齿科·同源口腔(益田总院),"114.053357,22.516305",18188617596,[],B0J2DSYDKQ
B0FFH0OZ91,梅林街道下梅社区虹湾花园1栋二层212,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0G3LXJ15C/comment/cb077b707c0f2a78d9d368eaee807931_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0G3LXJ15C/comment/4bfbd23d410d0f731b675e8d54747ae1_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0G3LXJ15C/comment/1d22f802fcd62fb2cb662c7c75840f7f_2048_2048_80.jpg'}]",090202,2,[],202,福田区,护芽口腔·种植修复矫正中心(梅林店),"114.039313,22.560435",19147804297,[],B0G3LXJ15C
B02F37U84N,粤海街道高新区社区高新南七道018号高新工业村R3-B栋01层102A,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0JU65ODWO/headerImg/979f418acf60fdf8f8cf344c2907a49b_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JU65ODWO/headerImg/2fab6a11e3b12c765dbf12e203320c1a_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JU65ODWO/comment/fdf205cc1b6760f27899bf67bf633d19_2048_2048_80.jpg'}]",090202,2,[],202,南山区,深圳微笑时代口腔门诊部,"113.945285,22.534704",0755-26923937,[],B0JU65ODWO
[],莲花街道景华社区红荔西路7002号第一世界广场A座18DE,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b19b4cf9b45dc3b4d587fa3fb53272aa'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f66a4de5b3701e78fa42b66f77d6433b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/51484b47efcc321b3f246e7d77e0c2e2'}]",090202,2,[],[],福田区,深圳笑美博士口腔门诊部,"114.048518,22.548356",15679215202;18028769096,[],B0IUNLD8P8
B02F38MTMC,裕安二路25号深圳市宝安中医院(集团),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6cb4f5615e7399fe4d6095646174ab85'}]",090101,2,[],317,宝安区,深圳市宝安中医院(集团)西院区门诊楼,"113.898710,22.571107",[],[],B0FFIQDKT0
[],解放路3015(大剧院地铁站D口步行340米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6507e2652f5d0e3da13edb81221eb134'}]",090300,2,[],[],罗湖区,深圳市中医院(门诊部),"114.112403,22.543821",0755-25578220;0755-82228235,[],B0FFHFBO4E
[],龙城街道愉园社区和谐路12号御景蓝湾2栋商铺106号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0GD1ZMFP7/comment/652fb706345bc8895cac3790affb0741_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0GD1ZMFP7/comment/6436d3548b415e1dbb1da190227bdfa7_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0GD1ZMFP7/comment/e3807c656dd7b38c62f725cfe7eb87ac_2048_2048_80.jpg'}]",090202,2,[],[],龙岗区,雅医生口腔,"114.226769,22.722475",15919905864,[],B0GD1ZMFP7
B02F3006F6,益田路7019号深圳市儿童医院,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7f5d311d0b01812c23a899e2fbd66645'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/742c754a0eb882632806fadb91aa9f20.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1106d35052cf5544c0a8631c0ea570c1'}]",090200,2,[],307,福田区,深圳市儿童医院门诊大厅,"114.054926,22.547295",0755-83008301,[],B0FFH1EKTI
